oktmo,name,year,museums
oktmo,municipality,year,indicator_value
54618151,Залегощь,2011,1.0
54618151,Залегощь,2012,1.0
54618151,Залегощь,2013,1.0
54618151,Залегощь,2014,1.0
54618151,Залегощь,2015,1.0
54618151,Залегощь,2016,1.0
54618151,Залегощь,2017,1.0
54618425,Октябрьское,2007,1.0
54618425,Октябрьское,2008,1.0
54618425,Октябрьское,2009,1.0
54618425,Октябрьское,2010,1.0
54618425,Октябрьское,2011,1.0
54620000,Знаменский муниципальный район,2013,1.0
54620412,Знаменское,2007,1.0
54620412,Знаменское,2008,1.0
54620412,Знаменское,2009,1.0
54620412,Знаменское,2010,1.0
54620412,Знаменское,2011,1.0
54620412,Знаменское,2012,1.0
54620412,Знаменское,2013,1.0
54623000,Колпнянский муниципальный район,2013,1.0
54623151,Колпна,2007,1.0
54623151,Колпна,2008,1.0
54623151,Колпна,2009,1.0
54623151,Колпна,2010,1.0
54623151,Колпна,2011,1.0
54623151,Колпна,2012,1.0
54623151,Колпна,2013,1.0
54624000,Краснозоренский муниципальный район,2013,1.0
54624000,Краснозоренский муниципальный район,2014,1.0
54624000,Краснозоренский муниципальный район,2015,2.0
54624000,Краснозоренский муниципальный район,2016,2.0
54624000,Краснозоренский муниципальный район,2017,2.0
54624407,Краснозоренское,2013,1.0
54624407,Краснозоренское,2014,1.0
54624407,Краснозоренское,2015,2.0
54624407,Краснозоренское,2016,2.0
54624407,Краснозоренское,2017,2.0
54625000,Кромской муниципальный район,2013,1.0
54625000,Кромской муниципальный район,2016,0.0
54625413,Гостомльское,2007,1.0
54625413,Гостомльское,2008,1.0
54625413,Гостомльское,2009,1.0
54625413,Гостомльское,2010,1.0
54625413,Гостомльское,2011,1.0
54625413,Гостомльское,2012,1.0
54625413,Гостомльское,2013,1.0
54629000,Ливенский муниципальный район,2013,1.0
54629407,Галическое,2007,1.0
54629407,Галическое,2008,1.0
54629407,Галическое,2009,1.0
54629407,Галическое,2010,1.0
54629407,Галическое,2011,1.0
54629407,Галическое,2012,1.0
54629407,Галическое,2013,1.0
54632000,Малоархангельский муниципальный район,2013,2.0
54632000,Малоархангельский муниципальный район,2014,2.0
54632000,Малоархангельский муниципальный район,2015,2.0
54632000,Малоархангельский муниципальный район,2016,2.0
54632101,Малоархангельск,2007,2.0
54632101,Малоархангельск,2008,2.0
54632101,Малоархангельск,2009,2.0
54632101,Малоархангельск,2010,2.0
54632101,Малоархангельск,2011,2.0
54632101,Малоархангельск,2012,2.0
54632101,Малоархангельск,2013,2.0
54632101,Малоархангельск,2014,2.0
54632101,Малоархангельск,2016,2.0
54636000,Мценский муниципальный район,2013,1.0
54636000,Мценский муниципальный район,2014,1.0
54636000,Мценский муниципальный район,2015,1.0
54636000,Мценский муниципальный район,2016,1.0
54636000,Мценский муниципальный район,2017,1.0
54636425,Спасско-Лутовиновское,2007,1.0
54636425,Спасско-Лутовиновское,2008,1.0
54636425,Спасско-Лутовиновское,2009,1.0
54636425,Спасско-Лутовиновское,2010,1.0
54636425,Спасско-Лутовиновское,2011,1.0
54636425,Спасско-Лутовиновское,2012,1.0
54636425,Спасско-Лутовиновское,2013,1.0
54636425,Спасско-Лутовиновское,2014,1.0
54636425,Спасско-Лутовиновское,2015,1.0
54636425,Спасско-Лутовиновское,2016,1.0
54636425,Спасско-Лутовиновское,2017,1.0
54639000,Новодеревеньковский муниципальный район,2013,3.0
54639000,Новодеревеньковский муниципальный район,2014,3.0
54639000,Новодеревеньковский муниципальный район,2015,3.0
54639151,Хомутово,2007,1.0
54639151,Хомутово,2008,1.0
54639151,Хомутово,2009,1.0
54639151,Хомутово,2010,1.0
54639151,Хомутово,2011,1.0
54639151,Хомутово,2012,1.0
54639151,Хомутово,2013,1.0
54639151,Хомутово,2014,1.0
54639151,Хомутово,2015,1.0
54639425,Суровское,2007,2.0
54639425,Суровское,2008,2.0
54639425,Суровское,2009,2.0
54639425,Суровское,2010,2.0
54639425,Суровское,2011,2.0
54639425,Суровское,2012,2.0
54639425,Суровское,2013,2.0
54639425,Суровское,2014,2.0
54639425,Суровское,2015,2.0
54643000,Новосильский муниципальный район,2013,1.0
54643000,Новосильский муниципальный район,2014,1.0
54643000,Новосильский муниципальный район,2015,1.0
54643000,Новосильский муниципальный район,2016,1.0
54643000,Новосильский муниципальный район,2017,1.0
54643101,Новосиль,2011,1.0
54643101,Новосиль,2012,1.0
