oktmo,name,year,whereabouts,total saldo
41633408,Володарское,2013,"Миграция, всего",13.0
41633408,Володарское,2014,"Миграция, всего",28.0
41633408,Володарское,2015,"Миграция, всего",-16.0
41633408,Володарское,2016,"Миграция, всего",-11.0
41633408,Володарское,2017,"Миграция, всего",-48.0
41633408,Володарское,2018,"Миграция, всего",17.0
41633408,Володарское,2019,"Миграция, всего",-51.0
41633408,Володарское,2021,"Миграция, всего",-31.0
41633408,Володарское,2022,"Миграция, всего",-6.0
41633416,Волошовское,2011,"Миграция, всего",33.0
41633416,Волошовское,2012,"Миграция, всего",12.0
41633416,Волошовское,2013,"Миграция, всего",-2.0
41633416,Волошовское,2014,"Миграция, всего",11.0
41633416,Волошовское,2015,"Миграция, всего",-14.0
41633416,Волошовское,2016,"Миграция, всего",-1.0
41633416,Волошовское,2017,"Миграция, всего",-18.0
41633416,Волошовское,2018,"Миграция, всего",-41.0
41633416,Волошовское,2019,"Миграция, всего",-28.0
41633416,Волошовское,2020,"Миграция, всего",0.0
41633416,Волошовское,2021,"Миграция, всего",-11.0
41633416,Волошовское,2022,"Миграция, всего",-19.0
41633420,Дзержинское,2011,"Миграция, всего",48.0
41633420,Дзержинское,2012,"Миграция, всего",43.0
41633420,Дзержинское,2013,"Миграция, всего",16.0
41633420,Дзержинское,2014,"Миграция, всего",36.0
41633420,Дзержинское,2015,"Миграция, всего",-7.0
41633420,Дзержинское,2016,"Миграция, всего",-5.0
41633420,Дзержинское,2017,"Миграция, всего",13.0
41633420,Дзержинское,2018,"Миграция, всего",26.0
41633420,Дзержинское,2019,"Миграция, всего",21.0
41633420,Дзержинское,2021,"Миграция, всего",-1.0
41633420,Дзержинское,2022,"Миграция, всего",19.0
41633436,Заклинское,2011,"Миграция, всего",46.0
41633436,Заклинское,2012,"Миграция, всего",57.0
41633436,Заклинское,2013,"Миграция, всего",19.0
41633436,Заклинское,2014,"Миграция, всего",39.0
41633436,Заклинское,2015,"Миграция, всего",44.0
41633436,Заклинское,2016,"Миграция, всего",37.0
41633436,Заклинское,2017,"Миграция, всего",-16.0
41633436,Заклинское,2018,"Миграция, всего",50.0
41633436,Заклинское,2019,"Миграция, всего",-119.0
41633436,Заклинское,2020,"Миграция, всего",-40.0
41633436,Заклинское,2021,"Миграция, всего",23.0
41633436,Заклинское,2022,"Миграция, всего",12.0
41633440,Мшинское,2011,"Миграция, всего",88.0
41633440,Мшинское,2012,"Миграция, всего",77.0
41633440,Мшинское,2013,"Миграция, всего",-54.0
41633440,Мшинское,2014,"Миграция, всего",60.0
41633440,Мшинское,2015,"Миграция, всего",8.0
41633440,Мшинское,2016,"Миграция, всего",-5.0
41633440,Мшинское,2017,"Миграция, всего",-15.0
41633440,Мшинское,2018,"Миграция, всего",-13.0
41633440,Мшинское,2019,"Миграция, всего",0.0
41633440,Мшинское,2021,"Миграция, всего",37.0
41633440,Мшинское,2022,"Миграция, всего",31.0
41633444,Оредежское,2011,"Миграция, всего",21.0
41633444,Оредежское,2012,"Миграция, всего",8.0
41633444,Оредежское,2013,"Миграция, всего",-7.0
41633444,Оредежское,2014,"Миграция, всего",-2.0
41633444,Оредежское,2015,"Миграция, всего",-73.0
41633444,Оредежское,2016,"Миграция, всего",-29.0
41633444,Оредежское,2017,"Миграция, всего",-29.0
41633444,Оредежское,2018,"Миграция, всего",11.0
41633444,Оредежское,2019,"Миграция, всего",-36.0
41633444,Оредежское,2020,"Миграция, всего",-83.0
41633444,Оредежское,2021,"Миграция, всего",-47.0
41633444,Оредежское,2022,"Миграция, всего",-77.0
41633448,Осьминское,2011,"Миграция, всего",61.0
41633448,Осьминское,2012,"Миграция, всего",-7.0
41633448,Осьминское,2013,"Миграция, всего",-21.0
41633448,Осьминское,2014,"Миграция, всего",43.0
41633448,Осьминское,2015,"Миграция, всего",9.0
41633448,Осьминское,2016,"Миграция, всего",-71.0
41633448,Осьминское,2017,"Миграция, всего",-55.0
41633448,Осьминское,2018,"Миграция, всего",-41.0
41633448,Осьминское,2019,"Миграция, всего",-95.0
41633448,Осьминское,2020,"Миграция, всего",-63.0
41633448,Осьминское,2021,"Миграция, всего",-65.0
41633448,Осьминское,2022,"Миграция, всего",-75.0
41633456,Ям-Тёсовское,2011,"Миграция, всего",-18.0
41633456,Ям-Тёсовское,2012,"Миграция, всего",-2.0
41633456,Ям-Тёсовское,2013,"Миграция, всего",-18.0
41633456,Ям-Тёсовское,2014,"Миграция, всего",42.0
41633456,Ям-Тёсовское,2015,"Миграция, всего",-18.0
41633456,Ям-Тёсовское,2016,"Миграция, всего",-9.0
41633456,Ям-Тёсовское,2017,"Миграция, всего",-29.0
