oktmo,name,year,whereabouts,saldo
41625158,Павловское,2015,Внешняя (для региона)  миграция,-46.0
41625158,Павловское,2016,"Миграция, всего",19.0
41625158,Павловское,2016,В пределах России,10.0
41625158,Павловское,2016,Внутрирегиональная,-3.0
41625158,Павловское,2016,Межрегиональная,13.0
41625158,Павловское,2016,Международная,9.0
41625158,Павловское,2016,Со странами СНГ,5.0
41625158,Павловское,2016,С другими зарубежными странами,4.0
41625158,Павловское,2016,Внешняя (для региона)  миграция,22.0
41625158,Павловское,2017,"Миграция, всего",26.0
41625158,Павловское,2017,В пределах России,22.0
41625158,Павловское,2017,Внутрирегиональная,-9.0
41625158,Павловское,2017,Межрегиональная,31.0
41625158,Павловское,2017,Международная,4.0
41625158,Павловское,2017,Со странами СНГ,4.0
41625158,Павловское,2017,С другими зарубежными странами,0.0
41625158,Павловское,2017,Внешняя (для региона)  миграция,35.0
41625158,Павловское,2018,"Миграция, всего",20.0
41625158,Павловское,2018,В пределах России,6.0
41625158,Павловское,2018,Внутрирегиональная,-15.0
41625158,Павловское,2018,Межрегиональная,21.0
41625158,Павловское,2018,Международная,14.0
41625158,Павловское,2018,Со странами СНГ,14.0
41625158,Павловское,2018,С другими зарубежными странами,0.0
41625158,Павловское,2018,Внешняя (для региона)  миграция,35.0
41625158,Павловское,2019,"Миграция, всего",60.0
41625158,Павловское,2019,В пределах России,42.0
41625158,Павловское,2019,Внутрирегиональная,25.0
41625158,Павловское,2019,Межрегиональная,17.0
41625158,Павловское,2019,Международная,18.0
41625158,Павловское,2019,Со странами СНГ,15.0
41625158,Павловское,2019,С другими зарубежными странами,nan
41625158,Павловское,2019,Внешняя (для региона)  миграция,35.0
41625158,Павловское,2020,"Миграция, всего",8.0
41625158,Павловское,2020,В пределах России,23.0
41625158,Павловское,2020,Внутрирегиональная,-10.0
41625158,Павловское,2020,Межрегиональная,33.0
41625158,Павловское,2020,Международная,-15.0
41625158,Павловское,2020,Со странами СНГ,-15.0
41625158,Павловское,2020,С другими зарубежными странами,0.0
41625158,Павловское,2020,Внешняя (для региона)  миграция,18.0
41625158,Павловское,2021,"Миграция, всего",-33.0
41625158,Павловское,2021,В пределах России,-26.0
41625158,Павловское,2021,Внутрирегиональная,-23.0
41625158,Павловское,2021,Межрегиональная,-3.0
